Type,ambient_cabinet_temp_k,processing_unit_temp_k,cooling_fan_speed_rpm,mechanical_load_nm,component_wear_min,equipment_failure,component_wear_failure,thermal_dissipation_failure,power_delivery_failure,overload_stress_failure,random_node_failure,failure_type,temp_delta_k,cabinet_temp_c,processing_temp_c,estimated_power_load,wear_load_interaction,thermal_stress_index,cooling_efficiency_index,speed_torque_ratio
M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,5.1356544502617805,1543.5,296.10000000000105,4.993585615799918,49.42856985941048
L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,none,9.399999999999977,29.350000000000023,38.75,6.652869109947644,2230.7999999999997,403.259999999999,4.748316752971092,34.52214371743255
M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,none,9.300000000000011,29.350000000000023,38.650000000000034,6.165612565445027,2030.4,349.68000000000046,5.022450272538646,41.648935062528324
M,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,none,9.399999999999977,29.350000000000023,38.75,7.815183246073299,3277.5,540.4999999999986,4.161590239943603,22.573912650888477
M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,none,9.399999999999977,29.350000000000023,38.75,8.334659685863874,3564.0,558.3599999999986,4.296248783917125,22.558922179142726
L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,5.570806282722513,2129.3999999999996,321.09999999999997,5.044871778702334,46.56804595952527
L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,none,9.399999999999977,29.350000000000023,38.75,7.027005235602095,3035.5,438.97999999999894,4.607245897379783,30.770877285420188
L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,none,9.299999999999955,29.450000000000045,38.75,6.805445026178011,3216.0,446.3999999999978,4.341134965241633,28.208332745659735
L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,none,9.299999999999955,29.450000000000045,38.75,5.940209424083769,2449.5,330.1499999999984,5.123436982611616,45.01408323903991
M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,none,9.300000000000011,29.55000000000001,38.85000000000002,4.356188481675392,1519.3999999999999,199.02000000000024,6.230769210798817,90.84111725041508
M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,none,9.300000000000011,29.55000000000001,38.85000000000002,5.910429319371729,2715.8,341.31000000000046,4.929487163687541,41.907355806339076
L,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,none,9.300000000000011,29.55000000000001,38.85000000000002,5.815392670157068,2849.0,344.1000000000004,4.810897420477893,40.567566471146854
L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,none,9.300000000000011,29.650000000000034,38.950000000000045,7.861371727748692,4115.900000000001,484.5300000000006,4.617109885879174,27.658348797344555
M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,none,9.300000000000011,29.55000000000001,38.85000000000002,5.362513089005236,2511.0,288.30000000000035,5.294871777901052,53.29032086160255
L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,none,9.300000000000011,29.650000000000034,38.950000000000045,5.698869109947644,3074.4,340.38000000000045,4.764498542888502,40.62841419048049
L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,5.6973298429319374,2915.4,315.2700000000004,5.1409352814191696,47.345131346751295
L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,none,9.200000000000045,29.75,38.950000000000045,7.640816753926702,4813.6,503.2400000000025,4.274271053270518,24.387568109916486
L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,8.110157068062827,5202.0,537.5400000000006,4.2921204218702105,23.183390602363488
L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,5.988628272251308,3477.6,351.5400000000004,4.846252386783305,40.02645396755413
L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,6.545968586387435,3891.6,385.02000000000044,4.836643161958222,36.47342907069012
L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,4.272712041884817,2265.6000000000004,219.48000000000027,5.538116574189249,73.26270876005471
M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,4.6594240837696335,2499.0,237.1500000000003,5.589365773256356,68.43136986543648
M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,none,9.199999999999989,29.950000000000045,39.150000000000034,5.37034554973822,3191.6000000000004,290.71999999999963,5.19692601602009,51.360757868330445
M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,none,9.299999999999955,29.950000000000045,39.25,7.229089005235602,5210.400000000001,465.92999999999773,4.4110115095678255,27.504989470958293
L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,none,9.299999999999955,29.950000000000045,39.25,6.069989528795812,4408.400000000001,383.15999999999815,4.503841214776437,34.150484607997946
M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,none,9.300000000000011,29.850000000000023,39.150000000000034,5.170994764397906,3215.5,274.35000000000036,5.360230530386709,56.74576078827929
L,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,none,9.300000000000011,29.850000000000023,39.150000000000034,6.5975287958115185,4748.8,394.32000000000045,4.75824526174113,35.04716898473659
M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,none,9.300000000000011,29.850000000000023,39.150000000000034,6.02517277486911,4423.2,360.84000000000043,4.748639113837211,38.221648499442054
H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,none,9.199999999999989,29.850000000000023,39.05000000000001,4.897507853403142,3369.6,264.9599999999997,5.201793705311359,56.388886930941425
M,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,power_delivery_failure,9.199999999999989,29.850000000000023,39.05000000000001,9.384722513089004,8698.6,655.9599999999991,4.026265201709593,17.62973327307527
L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,none,9.300000000000011,29.850000000000023,39.150000000000034,6.415916230366492,5175.0,385.02000000000044,4.7390329659332915,35.74879140703403
L,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,power_delivery_failure,9.299999999999955,29.950000000000045,39.25,9.041465968586387,7810.5,571.9499999999972,4.494238141823822,22.82926792147532
M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,none,9.399999999999977,29.850000000000023,39.25,5.098638743455497,3818.4,278.2399999999993,5.265685002350561,55.574322446813426
L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,none,9.300000000000011,29.850000000000023,39.150000000000034,4.430450261780104,2890.7999999999997,203.67000000000024,6.186359250123729,88.21917405391899
L,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,none,9.300000000000011,29.850000000000023,39.150000000000034,6.180157068062827,5159.0,358.0500000000004,4.908741578902524,39.81818078394336
M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,7.359664921465969,7398.4,505.9200000000006,4.138372824668889,23.749999563419127
L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,none,9.300000000000011,29.75,39.05000000000001,6.678806282722514,5643.400000000001,377.5800000000005,5.032030733401568,38.6945803277197
L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,none,9.400000000000034,29.75,39.150000000000034,5.998052356020942,5118.299999999999,341.2200000000012,5.052833797461307,43.47107318261507
M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,none,9.399999999999977,29.650000000000034,39.05000000000001,5.676031413612566,5276.7,346.85999999999916,4.70531708934876,39.81029702411119
L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,none,9.400000000000034,29.55000000000001,38.950000000000045,4.414994764397905,3562.3999999999996,229.3600000000008,5.536686941567808,70.81966922870208
H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,none,9.400000000000034,29.55000000000001,38.950000000000045,5.455235602094241,4810.0,305.50000000000114,5.136174286651156,49.32307540544384
L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,none,9.400000000000034,29.55000000000001,38.950000000000045,6.655560209424084,6089.4,374.1200000000013,5.116949679215156,40.125627132521934
L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,none,9.400000000000034,29.55000000000001,38.950000000000045,5.656125654450261,4960.0,300.8000000000011,5.40852289199448,52.74999835156255
L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,none,9.5,29.55000000000001,39.05000000000001,7.561989528795811,8069.8,488.3,4.500320293080333,27.33462981839242
M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,none,9.399999999999977,29.650000000000034,39.05000000000001,5.563717277486911,5231.099999999999,309.25999999999925,5.172966030836111,49.088144404615676
L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,none,9.399999999999977,29.650000000000034,39.05000000000001,5.837905759162303,5961.599999999999,345.91999999999916,4.852658536666693,41.16847714216095
L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,none,9.5,29.55000000000001,39.05000000000001,7.607623036649215,8659.199999999999,501.59999999999997,4.407431119771201,26.06060556703399
L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,none,9.5,29.55000000000001,39.05000000000001,7.197120418848168,7885.0,451.25,4.634849440631489,30.463157253407218
M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,none,9.599999999999966,29.450000000000045,39.05000000000001,8.004659685863874,9492.0,542.399999999998,4.333760396112234,23.94690223102828
L,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,none,9.5,29.450000000000045,38.950000000000045,7.439225130890051,8088.299999999999,449.34999999999997,4.8125600614785,31.754756199688032
L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,none,9.399999999999977,29.450000000000045,38.85000000000002,6.894083769633508,7871.5,427.69999999999897,4.637820497955704,31.802197103248417
M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,7.178083769633507,8067.5,437.95,4.766025625749918,32.2559645931461
L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,none,9.5,29.450000000000045,38.950000000000045,6.060094240837697,6781.8,361.95,4.8670297825471645,39.86876535777519
L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,random_node_failure,9.5,29.450000000000045,38.950000000000045,5.012732984293193,5166.0,272.65,5.3444408672078145,58.118464873921084
L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,none,9.5,29.450000000000045,38.950000000000045,7.672460732984293,9391.2,490.2,4.549823759853176,27.519379311639938
L,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,none,9.5,29.450000000000045,38.950000000000045,5.753183246073298,6863.2,354.34999999999997,4.719641125537836,39.49061556325428
L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,6.07392670157068,7216.799999999999,368.59999999999997,4.791666651308761,38.53092684198643
L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,6.922303664921466,7896.0,399.0,5.044871778702334,37.47618958390025
L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,7.42909947643979,9747.0,487.34999999999997,4.432692293484961,26.95906380196757
M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,4.897947643979057,5644.799999999999,279.3,5.099358958014875,54.11564441783523
M,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,6.403853403141362,7254.000000000001,349.6800000000013,5.272610630940954,44.19354719909819
H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,none,9.300000000000011,29.350000000000023,38.650000000000034,3.648062827225131,2910.6,136.71000000000015,7.601026274531667,161.22447882826677
L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,none,9.399999999999977,29.350000000000023,38.75,6.586900523560209,9114.699999999999,422.059999999999,4.491824288259621,31.202671910853635
M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,none,9.399999999999977,29.350000000000023,38.75,7.640041884816755,10578.0,485.0399999999988,4.533504313775235,27.403100244125966
L,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,7.058931937172775,9630.4,439.84999999999997,4.666666651709402,31.447083554058676
M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,none,9.5,29.350000000000023,38.85000000000002,6.9243874345549745,9597.0,434.15000000000003,4.637820497955704,31.66301900080921
L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,4.792198952879581,5644.5,249.1000000000009,5.538806909753666,65.16980886151664
L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,none,9.300000000000011,29.25,38.55000000000001,5.760837696335078,7911.999999999999,342.2400000000004,4.796278457503117,40.62499889605982
L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,none,9.300000000000011,29.150000000000034,38.450000000000045,5.545465968586387,0.0,318.99000000000035,4.955070587435588,45.014575947096915
L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,none,9.199999999999989,29.150000000000034,38.35000000000002,6.8696439790575905,94.6,435.15999999999946,4.452648460826168,29.323466610497537
M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,none,9.199999999999989,29.150000000000034,38.35000000000002,6.50420942408377,188.8,434.2399999999995,4.224719087561095,27.881355341496707
L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,none,9.199999999999989,29.150000000000034,38.35000000000002,4.902973821989529,182.70000000000002,240.11999999999972,5.759229516021735,68.73562955035901
M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,none,9.199999999999989,29.05000000000001,38.25,7.915937172774869,495.90000000000003,506.9199999999994,4.405908784823672,24.900181036294356
M,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,none,9.199999999999989,29.150000000000034,38.35000000000002,5.2586387434554975,360.0,275.99999999999966,5.373996772475131,55.79999814000006
L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,none,9.199999999999989,29.05000000000001,38.25,6.44930890052356,625.5,383.63999999999953,4.743095681621401,35.41966341919272
L,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,none,9.199999999999989,29.05000000000001,38.25,7.752984293193717,901.0,487.5999999999994,4.4861913792993215,26.358490068707734
L,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,none,9.300000000000011,29.05000000000001,38.35000000000002,5.753298429319372,646.0,316.2000000000004,5.187800946427605,47.52941036678205
M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,none,9.199999999999989,29.150000000000034,38.35000000000002,6.776858638743454,888.3,389.1599999999995,4.911717480219205,36.170211910869696
M,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,none,9.199999999999989,29.05000000000001,38.25,5.656429319371728,842.4000000000001,322.9199999999996,4.9421965159210135,43.84615259697571
L,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,none,9.099999999999966,29.150000000000034,38.25,4.230942408376963,591.3,199.28999999999925,5.924855472302969,84.24657149559035
L,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,none,9.199999999999989,29.05000000000001,38.25,6.453717277486911,1249.9,396.5199999999995,4.592164404007179,33.17865352253704
L,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,none,9.199999999999989,29.05000000000001,38.25,4.1817801047120415,595.1999999999999,176.6399999999998,6.679511860374079,108.33332769097251
M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,none,9.199999999999989,29.05000000000001,38.25,6.792628272251309,1494.8999999999999,416.7599999999995,4.598587011565232,31.611478330872448
M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,none,9.300000000000011,29.05000000000001,38.35000000000002,6.117329842931937,1422.0,367.3500000000005,4.747993564211899,37.44303702675856
L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,none,9.300000000000011,29.05000000000001,38.35000000000002,6.739769633507854,1762.8000000000002,420.3600000000005,4.571428556753038,31.50442408176053
H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,none,9.400000000000034,29.05000000000001,38.450000000000045,5.9753717277486915,1525.2,349.6800000000013,4.9229781613511605,41.23655803127532
H,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,none,9.5,28.950000000000045,38.450000000000045,4.66661780104712,1205.2,248.9,5.458921676961098,64.92366164413505
L,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,none,9.400000000000034,29.05000000000001,38.450000000000045,7.654450261780105,2550.0,470.0000000000017,4.6919126935432836,29.239999415200014
M,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,none,9.5,29.05000000000001,38.55000000000001,6.199214659685864,2252.5,403.75,4.469040729967787,32.77646981702424
M,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,none,9.399999999999977,29.150000000000034,38.55000000000001,6.466230366492146,2380.0,399.49999999999903,4.661533510870923,34.188234489688604
L,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,none,9.5,29.150000000000034,38.650000000000034,6.194450261780104,2230.2,359.09999999999997,5.019243088456565,41.40211530682235
L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,none,9.5,29.150000000000034,38.650000000000034,6.934837696335078,3153.7000000000003,491.15000000000003,4.108402809145597,24.777562383412718
M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,none,9.5,29.05000000000001,38.55000000000001,6.004272251308901,2280.6000000000004,343.90000000000003,5.081809415842768,43.756904868593786
M,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,none,9.5,29.05000000000001,38.55000000000001,7.521884816753927,3234.0,465.5,4.703240280066602,29.918366736359864
M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,none,9.400000000000034,29.05000000000001,38.450000000000045,7.329109947643979,3484.5,474.70000000000175,4.448010255301636,27.44554401097933
L,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,none,9.400000000000034,29.05000000000001,38.450000000000045,6.415382198952879,3189.6,416.4200000000015,4.438382527476308,31.21896092056522
H,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,none,9.300000000000011,29.150000000000034,38.450000000000045,8.132973821989529,3988.6,501.2700000000006,4.624518598765986,26.73469338154558
M,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,none,9.400000000000034,29.05000000000001,38.450000000000045,6.284649214659686,2978.3,354.3800000000013,5.10911423264084,42.228115590766166
H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,none,9.400000000000034,29.05000000000001,38.450000000000045,6.142324607329843,3017.6,345.9200000000012,5.115532717857725,43.31521621426044
L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,none,9.300000000000011,29.05000000000001,38.35000000000002,7.076356020942408,3967.2000000000003,424.08000000000055,4.7576243828005635,32.499999287280716
L,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,none,9.400000000000034,29.05000000000001,38.450000000000045,5.4514345549738215,2794.6,295.16000000000105,5.320924244798061,52.80254608909089
L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,none,9.399999999999977,29.150000000000034,38.55000000000001,4.1354973821989525,1656.2,171.0799999999996,6.961822242663388,119.23076267962843
M,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,none,9.399999999999977,29.150000000000034,38.55000000000001,6.645633507853403,4147.8,419.239999999999,4.565287120419355,31.905828881035227
L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,5.024848167539267,2985.6000000000004,292.34000000000106,4.948685038650786,49.614146314657674
L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,none,9.5,29.150000000000034,38.650000000000034,6.731727748691099,4390.4,425.59999999999997,4.602309157786052,32.03124928501676
L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,7.795602094240838,5640.0,530.1600000000019,4.233482988346751,23.40425490417988
M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,none,9.5,29.25,38.75,7.658020942408378,5681.400000000001,529.15,4.209682577077004,23.572710528317586
M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,6.405371727748691,4420.5,395.74000000000143,4.6600384712635075,34.5130633132289
L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,7.216293193717278,4935.6,429.5800000000016,4.836433595777955,32.9978110941398
L,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,none,9.400000000000034,29.25,38.650000000000034,6.381361256544503,4620.0,394.80000000000143,4.653624103099346,34.54761822505671
H,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,none,9.399999999999977,29.350000000000023,38.75,5.778743455497382,3875.2000000000003,325.2399999999992,5.113818515184937,46.098264563633975
